time,level,latitude,longitude,co_conc,no2_conc,o3_conc,pm10_conc,pm2p5_conc
247 days 15:00:00,0.0,48.85,2.15,141.95981,4.897532,109.17427,11.241719,5.66916
247 days 15:00:00,0.0,48.85,2.25,149.08296,7.939838,110.961815,12.187154,6.1619353
247 days 15:00:00,0.0,48.85,2.35,154.7922,9.850093,114.507065,13.125368,6.741731
247 days 15:00:00,0.0,48.85,2.45,152.76216,7.1753616,113.48653,12.624748,6.1589723
247 days 15:00:00,0.0,48.75,2.15,135.30287,3.312073,101.96938,9.96135,4.999324
247 days 15:00:00,0.0,48.75,2.25,140.99944,4.4856625,104.47551,10.736424,5.3716273
247 days 15:00:00,0.0,48.75,2.35,145.37746,6.9992356,105.30731,11.573116,5.6662393
247 days 15:00:00,0.0,48.75,2.45,146.78922,5.0970454,105.30057,11.940297,5.736121
247 days 15:00:00,50.0,48.95,2.15,151.71324,3.1507885,117.22017,14.870106,8.722445
247 days 15:00:00,50.0,48.95,2.25,152.03236,5.3809443,123.8937,13.321478,7.762302
247 days 15:00:00,50.0,48.95,2.35,154.18071,6.2967696,125.27531,13.394962,7.558675
247 days 15:00:00,50.0,48.95,2.45,152.83841,5.718171,124.53495,13.212495,7.54872
247 days 15:00:00,50.0,48.85,2.15,139.2975,3.2899554,111.17372,11.219791,6.684217
247 days 15:00:00,50.0,48.85,2.25,144.26869,5.532272,115.56502,12.0378685,6.6983852
247 days 15:00:00,50.0,48.85,2.35,148.63614,7.1268935,115.55352,12.532476,7.268468
247 days 15:00:00,50.0,48.85,2.45,148.65097,5.3689895,117.02685,12.146723,6.6220374
247 days 15:00:00,50.0,48.75,2.15,134.48985,2.182365,106.979744,10.036482,5.794447
247 days 15:00:00,50.0,48.75,2.25,137.85646,3.1396685,109.4315,10.276489,5.8731823
247 days 15:00:00,50.0,48.75,2.35,142.4851,4.585314,108.53397,11.05459,6.149157
247 days 15:00:00,50.0,48.75,2.45,143.08105,3.5183842,110.02381,11.290207,6.154131
248 days 15:00:00,0.0,48.95,2.15,140.50955,3.2707288,76.47746,10.404022,5.398679
248 days 15:00:00,0.0,48.95,2.25,142.78181,4.9356155,78.74162,10.70373,5.729287
248 days 15:00:00,0.0,48.95,2.35,144.2586,5.9078655,83.1759,11.91313,5.9300227
248 days 15:00:00,0.0,48.95,2.45,145.95686,5.9201293,86.3162,12.31183,5.787246
248 days 15:00:00,0.0,48.85,2.15,130.35254,4.0628667,75.13126,9.781502,4.9730706
248 days 15:00:00,0.0,48.85,2.25,137.07735,5.724357,78.34069,11.205571,5.1777782
248 days 15:00:00,0.0,48.85,2.35,144.98495,7.218689,81.69356,12.351506,5.4872622
248 days 15:00:00,0.0,48.85,2.45,142.56888,6.1358075,85.817245,12.393201,5.54326
248 days 15:00:00,0.0,48.75,2.15,129.68315,3.014475,75.27815,10.508699,4.8527474
248 days 15:00:00,0.0,48.75,2.25,132.41347,3.8066735,79.11052,11.362459,4.9701147
248 days 15:00:00,0.0,48.75,2.35,136.13205,5.8769603,80.34131,11.5406065,5.223736
248 days 15:00:00,0.0,48.75,2.45,136.22516,4.696344,83.64743,11.818884,5.290584
248 days 15:00:00,50.0,48.95,2.15,135.05664,2.2436895,77.59765,8.785108,5.8660474
248 days 15:00:00,50.0,48.95,2.25,139.42142,3.4552608,81.23676,9.619043,6.195412
248 days 15:00:00,50.0,48.95,2.35,140.81657,4.5855885,85.26351,10.246552,6.105081
248 days 15:00:00,50.0,48.95,2.45,141.1847,4.795554,91.148056,10.557628,5.959363
248 days 15:00:00,50.0,48.85,2.15,128.43437,2.416028,76.090675,8.413366,5.0259514
248 days 15:00:00,50.0,48.85,2.25,131.57156,3.9533868,80.364716,9.944059,5.211467
248 days 15:00:00,50.0,48.85,2.35,140.18813,5.2302675,85.24747,10.195108,5.5649548
248 days 15:00:00,50.0,48.85,2.45,137.67258,4.8530903,89.65347,10.334546,5.496167
248 days 15:00:00,50.0,48.75,2.15,127.53978,1.9359392,76.84589,9.347048,4.7602935
248 days 15:00:00,50.0,48.75,2.25,129.25645,2.7011228,82.191505,9.658805,4.902786
248 days 15:00:00,50.0,48.75,2.35,134.57199,3.831788,83.19931,9.938205,5.1125665
248 days 15:00:00,50.0,48.75,2.45,134.29596,3.3363762,87.57616,10.248186,5.1741276
249 days 15:00:00,0.0,48.95,2.15,130.47617,3.365721,83.174965,7.4872437,3.8897414
249 days 15:00:00,0.0,48.95,2.25,132.47086,4.735065,84.21543,8.060055,4.098584
249 days 15:00:00,0.0,48.95,2.35,133.25507,6.231141,86.01138,8.254686,4.0357866
249 days 15:00:00,0.0,48.95,2.45,127.352165,5.753848,86.824425,8.559282,3.9429185
249 days 15:00:00,0.0,48.85,2.15,121.729385,3.7824757,82.29822,6.4272556,3.0502565
249 days 15:00:00,0.0,48.85,2.25,121.3881,5.541353,83.160416,7.3217154,3.300936
249 days 15:00:00,0.0,48.85,2.35,125.2589,6.7989926,85.106735,7.8145194,3.7168238
249 days 15:00:00,0.0,48.85,2.45,133.3085,6.485039,87.92617,8.061419,3.759229
249 days 15:00:00,0.0,48.75,2.15,117.74449,2.6760044,83.07775,5.9715137,2.8789306
249 days 15:00:00,0.0,48.75,2.25,120.84405,3.6411345,84.00335,6.3513412,2.9641387
249 days 15:00:00,0.0,48.75,2.35,124.11522,6.104309,83.59697,6.8304462,3.2262368
249 days 15:00:00,0.0,48.75,2.45,125.75367,5.2973313,86.13992,7.357015,3.4008596
249 days 15:00:00,50.0,48.95,2.15,124.47092,2.9129014,85.746506,7.732136,3.9706168
249 days 15:00:00,50.0,48.95,2.25,127.52085,3.3667252,87.07221,7.9080377,4.166158
249 days 15:00:00,50.0,48.95,2.35,129.03055,4.5661426,88.48319,8.037754,4.042545
249 days 15:00:00,50.0,48.95,2.45,127.23464,5.038469,89.70771,8.028773,3.9648259
249 days 15:00:00,50.0,48.85,2.15,122.20104,2.6495671,85.414856,6.4283185,3.0690234
249 days 15:00:00,50.0,48.85,2.25,120.27013,4.4034853,88.02022,6.8959975,3.4008822
249 days 15:00:00,50.0,48.85,2.35,123.73348,5.109054,90.451935,7.7008433,3.7915528
249 days 15:00:00,50.0,48.85,2.45,128.95905,5.6119266,92.501854,7.1752977,3.8288279
249 days 15:00:00,50.0,48.75,2.15,117.646866,1.8893007,85.71097,5.31882,2.8226283
249 days 15:00:00,50.0,48.75,2.25,120.13535,2.9349995,86.836555,5.4156246,2.961369
249 days 15:00:00,50.0,48.75,2.35,121.98726,4.748567,88.65712,6.3994703,3.1718316
249 days 15:00:00,50.0,48.75,2.45,124.170044,4.050601,92.17337,6.8815026,3.2636907
250 days 15:00:00,0.0,48.95,2.15,141.63297,3.2207055,93.927025,11.559309,5.547257
250 days 15:00:00,0.0,48.95,2.25,144.74759,5.451106,97.36443,12.60517,5.5188956
250 days 15:00:00,0.0,48.95,2.35,145.26373,7.129124,95.21485,13.044911,5.4833436
250 days 15:00:00,0.0,48.95,2.45,141.01378,6.876803,100.17419,12.986192,5.5422544
250 days 15:00:00,0.0,48.85,2.15,132.12794,3.9101024,91.12729,10.814887,4.384912
250 days 15:00:00,0.0,48.85,2.25,133.2862,6.4457736,91.460686,12.120012,4.7213397
250 days 15:00:00,0.0,48.85,2.35,139.49532,9.016325,90.11367,12.870829,5.0878024
250 days 15:00:00,0.0,48.85,2.45,135.03242,6.8754888,93.750015,13.003046,5.1042333
250 days 15:00:00,0.0,48.75,2.15,131.87823,2.6928787,91.76271,10.122562,4.182038
250 days 15:00:00,0.0,48.75,2.25,130.99568,3.9920778,92.427864,10.610137,4.332609
250 days 15:00:00,0.0,48.75,2.35,130.84937,6.8459516,92.21501,12.608127,4.73398
250 days 15:00:00,0.0,48.75,2.45,132.54126,4.9756465,95.704544,13.074669,5.0501647
250 days 15:00:00,50.0,48.95,2.15,137.11661,2.314208,91.40746,11.495848,5.5197554
250 days 15:00:00,50.0,48.95,2.25,140.276,4.644973,92.57623,12.860601,5.8581586
250 days 15:00:00,50.0,48.95,2.35,140.83275,6.582893,98.59678,12.850512,5.748973
250 days 15:00:00,50.0,48.95,2.45,140.06204,6.683875,102.77755,13.481332,5.425822
250 days 15:00:00,50.0,48.85,2.15,130.29262,2.8889802,91.76728,10.51041,4.3037467
250 days 15:00:00,50.0,48.85,2.25,131.05399,4.6929913,94.240326,11.6843405,4.4689727
250 days 15:00:00,50.0,48.85,2.35,137.70386,5.6135774,91.71186,12.864382,5.040466
250 days 15:00:00,50.0,48.85,2.45,133.5273,5.9291935,99.24655,13.171392,4.9903297
250 days 15:00:00,50.0,48.75,2.15,128.88506,2.0984304,92.265144,10.328881,4.2454963
250 days 15:00:00,50.0,48.75,2.25,130.87054,2.986964,93.58448,11.064918,4.413284
250 days 15:00:00,50.0,48.75,2.35,130.2721,4.5720925,93.2527,12.5241165,4.969813
250 days 15:00:00,50.0,48.75,2.45,132.22125,4.0632515,96.55617,12.471594,5.0350122
251 days 15:00:00,0.0,48.95,2.15,141.45686,3.6772993,54.18508,7.2376876,4.1703978
251 days 15:00:00,0.0,48.95,2.25,142.05298,5.360046,54.661655,7.6305895,4.580214
251 days 15:00:00,0.0,48.95,2.35,145.00702,6.0673485,55.438934,7.5522733,4.756656
251 days 15:00:00,0.0,48.95,2.45,147.0734,6.9272118,55.342426,7.662706,4.7300925
251 days 15:00:00,0.0,48.85,2.15,138.06291,4.3721533,54.73561,7.12302,3.3709342
251 days 15:00:00,0.0,48.85,2.25,140.97614,5.962099,52.73438,7.2028003,3.4411607
251 days 15:00:00,0.0,48.85,2.35,145.21075,9.093802,52.289227,7.4571743,4.5411057
251 days 15:00:00,0.0,48.85,2.45,147.5536,7.5108194,54.37032,7.264703,4.086902
251 days 15:00:00,0.0,48.75,2.15,137.84935,3.2951944,54.226192,6.921795,3.496359
251 days 15:00:00,0.0,48.75,2.25,137.08458,4.471288,54.501587,7.2820683,3.497141
251 days 15:00:00,0.0,48.75,2.35,140.90367,6.0285597,53.20236,7.5168886,3.645012
251 days 15:00:00,0.0,48.75,2.45,139.31091,6.142037,54.63589,7.6053085,3.8577092
251 days 15:00:00,50.0,48.95,2.15,142.58472,2.8378577,60.989086,6.3564014,4.1880755
251 days 15:00:00,50.0,48.95,2.25,141.26317,4.4149218,60.90931,7.3123374,4.921651
251 days 15:00:00,50.0,48.95,2.35,143.79549,5.4335556,60.493782,7.5916944,5.1414857
251 days 15:00:00,50.0,48.95,2.45,149.62325,6.1675177,62.318043,8.064205,5.291275
251 days 15:00:00,50.0,48.85,2.15,137.65457,3.228102,61.084557,6.4661093,3.997114
251 days 15:00:00,50.0,48.85,2.25,140.37578,4.435833,59.02877,7.243301,4.3580055
251 days 15:00:00,50.0,48.85,2.35,144.42122,5.6473155,59.579582,7.733547,4.6294117
251 days 15:00:00,50.0,48.85,2.45,145.63533,5.792003,60.679447,7.1775618,4.552019
251 days 15:00:00,50.0,48.75,2.15,137.81413,2.330438,60.346745,6.7702785,3.9544814
251 days 15:00:00,50.0,48.75,2.25,138.55196,3.6291182,60.68475,7.185008,4.13638
251 days 15:00:00,50.0,48.75,2.35,142.44847,5.025754,59.82282,7.588824,4.361935
251 days 15:00:00,50.0,48.75,2.45,140.67108,4.759993,60.889725,7.745257,4.3672996
252 days 15:00:00,0.0,48.95,2.15,169.5866,3.033783,97.13004,11.225808,6.78542
252 days 15:00:00,0.0,48.95,2.25,173.81546,4.900354,104.34802,11.163394,6.835307
252 days 15:00:00,0.0,48.95,2.35,173.8245,5.998892,109.20361,11.175416,6.3694186
252 days 15:00:00,0.0,48.95,2.45,173.70047,6.2535863,110.83123,12.406816,6.5395617
252 days 15:00:00,0.0,48.85,2.15,147.75656,3.746358,95.98495,9.432355,4.4625916
252 days 15:00:00,0.0,48.85,2.25,155.65038,6.985825,103.73784,10.481145,4.7945647
252 days 15:00:00,0.0,48.85,2.35,167.43883,8.24722,106.9336,10.635517,5.042409
252 days 15:00:00,0.0,48.85,2.45,165.6441,6.5356255,113.69568,10.65871,5.137906
252 days 15:00:00,0.0,48.75,2.15,144.16496,2.7617161,93.01758,7.884921,3.723336
252 days 15:00:00,0.0,48.75,2.25,149.0194,3.9708502,98.14453,8.04782,3.9238513
252 days 15:00:00,0.0,48.75,2.35,157.14923,6.7770324,101.48702,8.676977,4.3351064
252 days 15:00:00,0.0,48.75,2.45,160.93272,4.795233,109.02379,10.479028,4.856517
252 days 15:00:00,50.0,48.95,2.15,165.41093,2.423982,101.01309,12.12986,7.560349
252 days 15:00:00,50.0,48.95,2.25,170.60335,3.5807118,104.049255,11.6614275,7.249923
252 days 15:00:00,50.0,48.95,2.35,173.70097,4.43831,110.80296,10.871418,6.658638
252 days 15:00:00,50.0,48.95,2.45,175.39304,4.4552355,115.997116,11.828505,6.75027
252 days 15:00:00,50.0,48.85,2.15,147.75063,2.737555,97.96392,9.083081,4.9017644
252 days 15:00:00,50.0,48.85,2.25,152.32024,3.6989958,102.193886,9.581385,4.935643
252 days 15:00:00,50.0,48.85,2.35,162.44817,4.9115386,109.8727,9.976788,5.025058
252 days 15:00:00,50.0,48.85,2.45,164.03453,5.5560794,116.01649,10.051664,4.974737
252 days 15:00:00,50.0,48.75,2.15,143.13991,2.0026834,97.60156,8.236384,3.6841178
252 days 15:00:00,50.0,48.75,2.25,146.21721,2.6729774,100.29391,8.251248,3.9578083
252 days 15:00:00,50.0,48.75,2.35,153.33975,3.70813,104.694,8.70476,4.4386754
252 days 15:00:00,50.0,48.75,2.45,157.00595,3.9044368,111.899055,10.350675,4.8993626
253 days 15:00:00,0.0,48.95,2.15,148.32419,3.3391454,84.83974,8.291522,4.422478
253 days 15:00:00,0.0,48.95,2.25,146.74985,4.5742817,83.34807,7.122992,3.61511
253 days 15:00:00,0.0,48.95,2.35,145.6381,4.3060412,81.61292,7.8660064,3.4443169
253 days 15:00:00,0.0,48.95,2.45,143.17839,3.9771702,79.12504,8.456155,3.131678
253 days 15:00:00,0.0,48.85,2.15,151.27641,3.6322515,85.491264,7.511119,3.6031728
253 days 15:00:00,0.0,48.85,2.25,144.21146,4.777483,83.35601,7.0486407,3.484903
253 days 15:00:00,0.0,48.85,2.35,146.08035,4.4843483,81.700165,6.8973947,3.255824
253 days 15:00:00,0.0,48.85,2.45,144.8838,3.7792556,79.65198,6.847827,3.006317
253 days 15:00:00,0.0,48.75,2.15,145.2518,3.055042,84.531075,6.459018,3.0584638
253 days 15:00:00,0.0,48.75,2.25,143.1337,3.4830587,83.0104,6.5492854,2.9744883
253 days 15:00:00,0.0,48.75,2.35,145.30325,3.9571044,81.65783,7.036192,2.9287825
253 days 15:00:00,0.0,48.75,2.45,143.2575,2.5940988,80.66039,6.8516498,2.7219863
253 days 15:00:00,50.0,48.95,2.15,146.92758,2.8922927,88.83939,8.27066,4.4895396
253 days 15:00:00,50.0,48.95,2.25,143.70058,3.3435693,87.25162,6.7959576,3.6922464
253 days 15:00:00,50.0,48.95,2.35,142.3817,3.0061467,86.02637,7.0532594,3.4764867
253 days 15:00:00,50.0,48.95,2.45,143.41904,2.5986931,85.06063,7.424262,3.527095
253 days 15:00:00,50.0,48.85,2.15,147.50452,3.1121206,89.88038,6.4326286,3.9920886
253 days 15:00:00,50.0,48.85,2.25,143.79915,3.4564495,86.0145,6.562672,3.540638
253 days 15:00:00,50.0,48.85,2.35,145.25616,3.5545754,84.66571,6.7047806,3.2073083
253 days 15:00:00,50.0,48.85,2.45,141.14575,2.7169273,83.55859,6.667378,2.9567566
253 days 15:00:00,50.0,48.75,2.15,142.60052,2.645667,90.25357,6.2238855,3.1483686
253 days 15:00:00,50.0,48.75,2.25,141.13925,2.689632,87.811874,6.264912,2.9292374
253 days 15:00:00,50.0,48.75,2.35,141.81784,2.620091,85.35451,6.1706514,2.8000536
253 days 15:00:00,50.0,48.75,2.45,140.76906,1.7374016,83.128716,6.026525,2.700009
254 days 15:00:00,0.0,48.95,2.15,167.04842,4.229104,108.50619,18.222464,10.054987
254 days 15:00:00,0.0,48.95,2.25,161.40494,6.213838,112.66157,18.138506,9.646727
254 days 15:00:00,0.0,48.95,2.35,162.30943,7.85883,111.90487,18.196459,9.574411
254 days 15:00:00,0.0,48.95,2.45,163.69482,7.618297,112.24113,18.109146,9.314633
254 days 15:00:00,0.0,48.85,2.15,160.14438,5.059256,104.868164,17.929777,9.026399
254 days 15:00:00,0.0,48.85,2.25,160.72078,7.522665,106.68228,18.057447,9.268853
254 days 15:00:00,0.0,48.85,2.35,163.62274,8.437113,106.42273,18.189182,9.161373
254 days 15:00:00,0.0,48.85,2.45,158.86336,7.0437593,106.73946,17.310753,9.06212
254 days 15:00:00,0.0,48.75,2.15,158.74655,3.7335966,103.289795,16.819525,8.501425
254 days 15:00:00,0.0,48.75,2.25,158.86336,4.8184958,103.36866,17.161495,8.997803
254 days 15:00:00,0.0,48.75,2.35,158.78389,6.526214,102.792656,17.45981,9.052713
254 days 15:00:00,0.0,48.75,2.45,156.31575,5.3005066,102.40879,17.258968,8.922655
254 days 15:00:00,50.0,48.95,2.15,163.90836,2.5957232,113.5019,18.141005,10.361723
254 days 15:00:00,50.0,48.95,2.25,159.53653,4.4365406,116.99254,18.030758,9.764335
254 days 15:00:00,50.0,48.95,2.35,157.7944,5.749137,119.722534,17.714083,9.623569
254 days 15:00:00,50.0,48.95,2.45,162.57959,5.4697266,119.98106,17.342213,9.3587
254 days 15:00:00,50.0,48.85,2.15,150.83643,3.1750712,111.459206,15.974873,8.410999
254 days 15:00:00,50.0,48.85,2.25,152.6396,4.850691,112.37527,17.534542,8.810445
254 days 15:00:00,50.0,48.85,2.35,160.90987,5.841287,111.24108,17.631063,9.096758
254 days 15:00:00,50.0,48.85,2.45,149.41408,4.963227,112.98939,16.824228,9.016729
254 days 15:00:00,50.0,48.75,2.15,148.74095,2.2770731,109.104095,15.4765835,8.059941
254 days 15:00:00,50.0,48.75,2.25,149.11816,2.8985848,110.50543,15.928205,8.240022
254 days 15:00:00,50.0,48.75,2.35,157.09375,4.175036,110.14021,16.83173,8.598362
254 days 15:00:00,50.0,48.75,2.45,156.23894,3.6225426,108.240234,16.487885,8.791175
255 days 15:00:00,0.0,48.95,2.15,145.96002,6.076416,75.12418,15.892308,7.310017
255 days 15:00:00,0.0,48.95,2.25,156.58292,9.578712,75.275604,16.936378,8.632295
255 days 15:00:00,0.0,48.95,2.35,159.01161,12.853036,75.49381,18.495096,9.072461
255 days 15:00:00,0.0,48.95,2.45,161.45393,14.736401,74.07727,20.150208,9.953933
255 days 15:00:00,0.0,48.85,2.15,138.94792,6.854318,72.01621,14.256326,6.8336267
255 days 15:00:00,0.0,48.85,2.25,141.84569,13.709421,71.77736,15.791908,7.8810163
255 days 15:00:00,0.0,48.85,2.35,153.17355,16.32244,70.13908,17.807348,8.026699
255 days 15:00:00,0.0,48.85,2.45,153.8193,14.75949,74.72334,18.906017,9.329095
255 days 15:00:00,0.0,48.75,2.15,132.11636,5.7282143,73.914246,15.46449,6.1967955
255 days 15:00:00,0.0,48.75,2.25,136.17397,7.5406027,74.77135,16.206638,7.1626363
255 days 15:00:00,0.0,48.75,2.35,143.77382,12.283322,73.97461,16.881355,7.9648533
255 days 15:00:00,0.0,48.75,2.45,146.38907,10.222635,73.24219,19.456617,9.189139
255 days 15:00:00,50.0,48.95,2.15,142.91597,4.6282177,88.98151,16.176615,8.374201
255 days 15:00:00,50.0,48.95,2.25,154.29773,8.109962,89.49655,16.831678,8.527174
255 days 15:00:00,50.0,48.95,2.35,155.06966,11.171293,90.27555,17.310698,9.233844
255 days 15:00:00,50.0,48.95,2.45,161.61041,13.099898,89.730644,18.200695,11.038935
255 days 15:00:00,50.0,48.85,2.15,138.98376,4.913433,75.431145,13.473483,6.9199615
255 days 15:00:00,50.0,48.85,2.25,134.96927,7.873835,79.250885,15.212039,7.7808833
255 days 15:00:00,50.0,48.85,2.35,147.4348,12.86787,83.627884,16.272852,7.3438287
255 days 15:00:00,50.0,48.85,2.45,150.2938,11.746549,84.956215,17.188911,9.157276
255 days 15:00:00,50.0,48.75,2.15,132.15688,3.8052387,78.78398,12.858182,5.787825
255 days 15:00:00,50.0,48.75,2.25,132.74532,5.487324,81.74193,14.474681,6.560846
255 days 15:00:00,50.0,48.75,2.35,141.0772,8.514119,83.50732,15.696885,7.4190326
255 days 15:00:00,50.0,48.75,2.45,143.58308,8.5844345,81.64025,16.556074,9.251153
256 days 15:00:00,0.0,48.95,2.15,148.52756,4.496826,80.85655,11.583751,7.2685003
256 days 15:00:00,0.0,48.95,2.25,153.64505,7.151719,82.96523,11.806008,6.381583
256 days 15:00:00,0.0,48.95,2.35,153.51471,9.475713,83.59158,12.657764,7.7256885
256 days 15:00:00,0.0,48.95,2.45,156.39969,9.442914,86.74928,13.792232,8.549115
256 days 15:00:00,0.0,48.85,2.15,137.9233,5.4114795,81.76622,9.781147,4.087937
256 days 15:00:00,0.0,48.85,2.25,145.88945,7.3940997,81.894554,11.094116,5.824223
256 days 15:00:00,0.0,48.85,2.35,149.59541,8.558274,79.04275,12.192942,6.7846494
256 days 15:00:00,0.0,48.85,2.45,153.73828,9.729898,81.653015,12.850307,6.395972
256 days 15:00:00,0.0,48.75,2.15,128.72252,3.4882035,79.2318,9.013789,3.3595598
256 days 15:00:00,0.0,48.75,2.25,133.1248,5.0537105,78.42392,9.308679,3.9773412
256 days 15:00:00,0.0,48.75,2.35,143.2942,6.472554,76.329346,10.550466,4.171703
256 days 15:00:00,0.0,48.75,2.45,151.10881,8.171924,76.630104,10.385903,4.473016
256 days 15:00:00,50.0,48.95,2.15,145.91956,4.7874026,83.57986,11.374534,7.7440953
256 days 15:00:00,50.0,48.95,2.25,153.4944,6.7522626,84.43305,11.50425,6.935675
256 days 15:00:00,50.0,48.95,2.35,150.72726,8.942152,88.194664,12.050402,7.905175
256 days 15:00:00,50.0,48.95,2.45,156.61424,9.350905,91.08761,12.19359,8.684811
256 days 15:00:00,50.0,48.85,2.15,135.29416,4.8976007,82.462715,9.602753,5.4500403
256 days 15:00:00,50.0,48.85,2.25,140.70952,6.9058714,82.91445,10.122429,6.103459
256 days 15:00:00,50.0,48.85,2.35,146.81808,8.287927,82.88625,12.039331,7.7188106
256 days 15:00:00,50.0,48.85,2.45,152.32155,8.960356,88.64276,12.463184,9.005404
256 days 15:00:00,50.0,48.75,2.15,131.96893,3.5050008,81.199585,7.797576,3.6169326
256 days 15:00:00,50.0,48.75,2.25,134.30394,4.4799438,80.188225,8.845967,4.646367
256 days 15:00:00,50.0,48.75,2.35,140.41359,6.805223,80.75571,9.182168,4.868944
256 days 15:00:00,50.0,48.75,2.45,145.99101,7.1370716,83.22905,10.397793,4.961507
257 days 15:00:00,0.0,48.95,2.15,141.95395,2.2095535,81.47426,6.8180556,3.538086
257 days 15:00:00,0.0,48.95,2.25,144.79323,3.4200554,84.37398,7.3235073,4.0673833
257 days 15:00:00,0.0,48.95,2.35,147.53984,3.9596415,84.28404,7.4145136,3.847243
257 days 15:00:00,0.0,48.95,2.45,146.11029,4.2794747,86.99163,7.5600896,3.4664347
257 days 15:00:00,0.0,48.85,2.15,133.04312,2.748358,79.65838,6.3229494,2.6365209
257 days 15:00:00,0.0,48.85,2.25,134.91986,4.054307,80.95503,6.4136147,2.6991765
257 days 15:00:00,0.0,48.85,2.35,141.34409,5.844747,82.58186,6.570673,2.945749
257 days 15:00:00,0.0,48.85,2.45,142.27478,4.3690777,84.7901,6.7756505,2.9791586
257 days 15:00:00,0.0,48.75,2.15,133.06177,1.8808919,79.566956,5.960402,2.6801765
257 days 15:00:00,0.0,48.75,2.25,132.1612,2.9754617,80.827805,6.282477,2.589227
257 days 15:00:00,0.0,48.75,2.35,137.10886,4.3243203,81.26732,6.3783717,2.6896126
257 days 15:00:00,0.0,48.75,2.45,139.46649,3.384926,83.96657,6.349552,2.6874526
257 days 15:00:00,50.0,48.95,2.15,140.2743,1.9557999,87.08611,6.8913264,4.2655263
257 days 15:00:00,50.0,48.95,2.25,141.62178,2.9135902,87.248955,6.970453,4.336524
257 days 15:00:00,50.0,48.95,2.35,143.69037,3.8858151,89.48781,7.158377,4.2809877
257 days 15:00:00,50.0,48.95,2.45,144.24051,4.443847,90.23181,6.922306,4.0472474
257 days 15:00:00,50.0,48.85,2.15,132.84914,2.4125724,83.87783,5.6058125,3.081279
257 days 15:00:00,50.0,48.85,2.25,133.03275,3.0518973,85.52704,5.7501383,3.2768345
257 days 15:00:00,50.0,48.85,2.35,137.71846,3.7327182,87.45088,6.405031,3.1993854
257 days 15:00:00,50.0,48.85,2.45,140.37077,3.5576403,87.885605,6.39605,3.1302638
257 days 15:00:00,50.0,48.75,2.15,132.63632,1.5896395,83.39196,5.6508327,2.7544436
257 days 15:00:00,50.0,48.75,2.25,130.94829,2.3905385,84.94975,5.7652583,2.7922728
257 days 15:00:00,50.0,48.75,2.35,135.4629,3.3720148,85.85706,5.810506,2.7937508
257 days 15:00:00,50.0,48.75,2.45,138.3442,3.2333772,85.92525,5.8320494,2.7956693
